Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Month Number
3668,CA-2014-129364,2014-12-08,2014-12-13,Standard Class,TB-21250,Irma Hurley,Consumer,United States,Salem,Oregon,97301,West,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,13.88,5,0.2,-2.6025000000000014,2014,December,12
3669,CA-2014-129364,2014-12-08,2014-12-13,Standard Class,TB-21250,Preston Emerson,Consumer,United States,Salem,Oregon,97301,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,103.92000000000002,10,0.2,-18.186000000000014,2014,December,12
3670,CA-2014-129364,2014-12-08,2014-12-13,Standard Class,TB-21250,Garth Summers,Consumer,United States,Salem,Oregon,97301,West,OFF-LA-10004409,Office Supplies,Labels,Avery 492,11.52,5,0.2,3.743999999999999,2014,December,12
3671,CA-2014-129364,2014-12-08,2014-12-13,Standard Class,TB-21250,Fatima Mckenzie,Consumer,United States,Salem,Oregon,97301,West,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,10.368000000000002,2,0.2,3.6288,2014,December,12
3672,CA-2014-129364,2014-12-08,2014-12-13,Standard Class,TB-21250,Iola Cox,Consumer,United States,Salem,Oregon,97301,West,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,39.072,3,0.2,2.9304000000000023,2014,December,12
3673,CA-2016-104969,2016-04-08,2016-04-14,Standard Class,EH-14125,Nero Reid,Home Office,United States,Troy,Ohio,45373,East,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,8.872,1,0.2,3.2161,2016,April,4
3674,CA-2016-104969,2016-04-08,2016-04-14,Standard Class,EH-14125,Roary Jones,Home Office,United States,Troy,Ohio,45373,East,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.10400000000003,6,0.7,-100.91999999999999,2016,April,4
3675,CA-2017-154109,2017-11-06,2017-11-11,Standard Class,ML-17410,Lacota Cook,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",127.372,2,0.3,-30.933200000000006,2017,November,11
3676,CA-2017-154109,2017-11-06,2017-11-11,Standard Class,ML-17410,Wang Kelley,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,47.952000000000005,3,0.2,16.183799999999998,2017,November,11
3677,CA-2015-156440,2015-12-05,2015-12-09,Standard Class,MH-17620,James Ochoa,Corporate,United States,San Diego,California,92105,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2,0.0,14.671799999999998,2015,December,12
3678,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Amelia Pearson,Consumer,United States,Clinton,Maryland,20735,East,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,15.8,4,0.0,5.055999999999999,2015,July,7
3679,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Tashya Simpson,Consumer,United States,Clinton,Maryland,20735,East,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,464.97,3,0.0,209.23649999999998,2015,July,7
3680,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Tanner Mcintosh,Consumer,United States,Clinton,Maryland,20735,East,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,181.96,2,0.0,20.015600000000006,2015,July,7
3681,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Rigel Sanders,Consumer,United States,Clinton,Maryland,20735,East,OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",12.39,3,0.0,5.6994,2015,July,7
3682,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Sawyer Mcbride,Consumer,United States,Clinton,Maryland,20735,East,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",84.09,3,0.0,42.045,2015,July,7
3683,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Freya Bush,Consumer,United States,Clinton,Maryland,20735,East,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,79.36,4,0.0,32.537600000000005,2015,July,7
3684,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Noah Wood,Consumer,United States,Clinton,Maryland,20735,East,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,153.35999999999999,9,0.0,70.54559999999998,2015,July,7
3685,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Blythe Stephenson,Consumer,United States,Clinton,Maryland,20735,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,43.68,6,0.0,21.403200000000002,2015,July,7
3686,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,Scarlet Terrell,Consumer,United States,Clinton,Maryland,20735,East,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,98.21,7,0.0,28.480899999999984,2015,July,7
3687,CA-2016-102792,2016-12-13,2016-12-19,Standard Class,JC-15340,Edward Clayton,Consumer,United States,Riverside,California,92503,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,9.84,3,0.0,3.2471999999999994,2016,December,12
3688,CA-2016-108567,2016-05-20,2016-05-24,Standard Class,DB-13210,Vernon Buchanan,Consumer,United States,Port Saint Lucie,Florida,34952,South,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,2.6940000000000004,2,0.7,-2.245,2016,May,5
3689,CA-2017-140760,2017-06-02,2017-06-05,Second Class,DO-13435,Ori Montoya,Consumer,United States,Mesa,Arizona,85204,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,6,0.2,7.92,2017,June,6
3690,CA-2017-140760,2017-06-02,2017-06-05,Second Class,DO-13435,Eve Bradshaw,Consumer,United States,Mesa,Arizona,85204,West,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",43.92,5,0.2,15.921000000000003,2017,June,6
3691,US-2015-131359,2015-10-30,2015-11-02,Second Class,FA-14230,Serina Bush,Corporate,United States,Denver,Colorado,80219,West,TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,59.99400000000001,2,0.7,-45.995400000000004,2015,October,10
3692,US-2015-131359,2015-10-30,2015-11-02,Second Class,FA-14230,Raven Sosa,Corporate,United States,Denver,Colorado,80219,West,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,439.992,1,0.2,164.997,2015,October,10
3693,US-2015-131359,2015-10-30,2015-11-02,Second Class,FA-14230,Lucius Whitehead,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,87.96,5,0.2,30.785999999999998,2015,October,10
3694,US-2015-131359,2015-10-30,2015-11-02,Second Class,FA-14230,Jared Phelps,Corporate,United States,Denver,Colorado,80219,West,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",15.488,4,0.2,3.6784,2015,October,10
3695,CA-2016-142097,2016-10-15,2016-10-20,Standard Class,QJ-19255,George Head,Corporate,United States,Springfield,Virginia,22153,South,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,232.96,7,0.0,116.48,2016,October,10
3696,CA-2016-142097,2016-10-15,2016-10-20,Standard Class,QJ-19255,Scarlet Suarez,Corporate,United States,Springfield,Virginia,22153,South,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,66.53999999999999,6,0.0,32.6046,2016,October,10
3697,CA-2016-142097,2016-10-15,2016-10-20,Standard Class,QJ-19255,Larissa Hull,Corporate,United States,Springfield,Virginia,22153,South,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,43.26,3,0.0,14.275799999999998,2016,October,10
3698,CA-2015-151680,2015-11-19,2015-11-21,Second Class,TC-21475,Jasmine Levy,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",141.96,2,0.0,22.7136,2015,November,11
3699,CA-2014-140039,2014-09-13,2014-09-17,Standard Class,ON-18715,Yuri Pickett,Corporate,United States,Tempe,Arizona,85281,West,OFF-ST-10001034,Office Supplies,Storage,Eldon File Chest Portable File,79.4,5,0.2,5.955000000000005,2014,September,9
3700,CA-2017-160416,2017-11-13,2017-11-18,Second Class,AD-10180,Jemima Duffy,Home Office,United States,Yonkers,New York,10701,East,TEC-AC-10004114,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,163.96,4,0.0,70.50280000000001,2017,November,11
3701,CA-2017-169411,2017-12-24,2017-12-29,Standard Class,AC-10615,Driscoll Guzman,Corporate,United States,Rochester,New York,14609,East,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",37.93,1,0.0,6.827399999999997,2017,December,12
3702,CA-2016-126543,2016-01-09,2016-01-13,Second Class,MF-17665,Minerva Randolph,Corporate,United States,Toledo,Ohio,43615,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",15.168000000000001,2,0.2,3.792000000000001,2016,January,1
3703,CA-2015-104941,2015-06-13,2015-06-19,Standard Class,DH-13075,Sloane Nieves,Corporate,United States,Decatur,Alabama,35601,South,OFF-AR-10004269,Office Supplies,Art,Newell 31,24.78,6,0.0,6.938400000000001,2015,June,6
3704,CA-2015-104941,2015-06-13,2015-06-19,Standard Class,DH-13075,Ahmed Garza,Corporate,United States,Decatur,Alabama,35601,South,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,19.14,3,0.0,8.8044,2015,June,6
3705,CA-2015-104941,2015-06-13,2015-06-19,Standard Class,DH-13075,Barclay Whitney,Corporate,United States,Decatur,Alabama,35601,South,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,899.97,3,0.0,314.9895,2015,June,6
3706,CA-2015-104941,2015-06-13,2015-06-19,Standard Class,DH-13075,Darius Garrett,Corporate,United States,Decatur,Alabama,35601,South,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,32.400000000000006,5,0.0,15.552000000000001,2015,June,6
3707,CA-2017-160087,2017-03-18,2017-03-22,Standard Class,EN-13780,Stephen Wyatt,Consumer,United States,Dallas,Texas,75220,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,23.832,3,0.2,6.553800000000001,2017,March,3
3708,CA-2014-120544,2014-11-23,2014-11-27,Standard Class,SS-20140,Chadwick Simon,Corporate,United States,Mesquite,Texas,75150,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,6.368,2,0.6,-2.5471999999999984,2014,November,11
3709,CA-2014-120544,2014-11-23,2014-11-27,Standard Class,SS-20140,Constance Austin,Corporate,United States,Mesquite,Texas,75150,Central,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",34.175999999999995,3,0.8,-87.14880000000002,2014,November,11
3710,CA-2014-120544,2014-11-23,2014-11-27,Standard Class,SS-20140,Nathaniel Johnson,Corporate,United States,Mesquite,Texas,75150,Central,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,5.5440000000000005,7,0.2,1.6632000000000007,2014,November,11
3711,CA-2017-113670,2017-10-15,2017-10-17,First Class,RS-19765,Nell Woodward,Corporate,United States,Los Angeles,California,90045,West,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,510.24,3,0.2,6.3779999999999575,2017,October,10
3712,CA-2017-113670,2017-10-15,2017-10-17,First Class,RS-19765,Gabriel Strong,Corporate,United States,Los Angeles,California,90045,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,204.95000000000002,5,0.0,100.4255,2017,October,10
3713,CA-2017-166198,2017-04-21,2017-04-24,First Class,JW-15955,Rahim Waller,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",11.54,1,0.0,3.4619999999999997,2017,April,4
3714,CA-2017-166198,2017-04-21,2017-04-24,First Class,JW-15955,David Ball,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,162.60000000000002,3,0.0,34.145999999999994,2017,April,4
3715,CA-2014-135608,2014-12-08,2014-12-10,Second Class,JK-15625,Clio Wade,Consumer,United States,Olympia,Washington,98502,West,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,45.68,2,0.0,21.0128,2014,December,12
3716,CA-2014-135608,2014-12-08,2014-12-10,Second Class,JK-15625,Elton Carrillo,Consumer,United States,Olympia,Washington,98502,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,603.92,5,0.2,45.29400000000001,2014,December,12
3717,CA-2017-144568,2017-05-29,2017-06-02,Standard Class,JO-15550,Madonna Herman,Home Office,United States,Omaha,Nebraska,68104,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,23.55,5,0.0,1.1775000000000002,2017,May,5
3718,CA-2016-142370,2016-09-19,2016-09-23,Standard Class,TP-21130,Christine Dyer,Consumer,United States,Columbus,Georgia,31907,South,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,5.04,2,0.0,0.15120000000000022,2016,September,9
3719,CA-2016-142370,2016-09-19,2016-09-23,Standard Class,TP-21130,Louis Thompson,Consumer,United States,Columbus,Georgia,31907,South,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,249.95000000000002,5,0.0,107.47850000000001,2016,September,9
3720,CA-2016-105900,2016-09-17,2016-09-23,Standard Class,BS-11590,Brenden Saunders,Corporate,United States,Columbus,Indiana,47201,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,33.4,5,0.0,12.357999999999997,2016,September,9
3721,CA-2016-151155,2016-12-20,2016-12-24,Standard Class,AB-10255,Neil Maldonado,Home Office,United States,Jackson,Mississippi,39212,South,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,18.92,4,0.0,7.378800000000002,2016,December,12
3722,CA-2016-151155,2016-12-20,2016-12-24,Standard Class,AB-10255,Micah Dawson,Home Office,United States,Jackson,Mississippi,39212,South,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,15.42,2,0.0,6.939,2016,December,12
3723,CA-2017-144036,2017-11-22,2017-11-26,Standard Class,FO-14305,Carl Morrow,Consumer,United States,Houston,Texas,77070,Central,OFF-AR-10000122,Office Supplies,Art,Newell 314,35.712,8,0.2,2.2319999999999958,2017,November,11
3724,US-2014-169789,2014-12-30,2015-01-04,Standard Class,MF-17665,Ayanna Bentley,Corporate,United States,Phoenix,Arizona,85023,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,551.9850000000001,5,0.7,-459.9875000000002,2014,December,12
3725,CA-2017-127264,2017-04-03,2017-04-05,First Class,SA-20830,Wyoming Johnston,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,7.055999999999999,3,0.2,2.205,2017,April,4
3726,CA-2016-151512,2016-12-26,2017-01-02,Standard Class,SH-19975,Ruth Clayton,Corporate,United States,Denver,Colorado,80219,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,18.72,2,0.2,3.51,2016,December,12
3727,CA-2016-165169,2016-06-05,2016-06-11,Standard Class,JL-15235,Kelly Meyer,Consumer,United States,Newark,Delaware,19711,East,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,360.38,2,0.0,93.6988,2016,June,6
3728,CA-2016-165169,2016-06-05,2016-06-11,Standard Class,JL-15235,Patrick Bird,Consumer,United States,Newark,Delaware,19711,East,OFF-AR-10000122,Office Supplies,Art,Newell 314,11.16,2,0.0,2.789999999999999,2016,June,6
3729,CA-2016-165169,2016-06-05,2016-06-11,Standard Class,JL-15235,Skyler Stokes,Consumer,United States,Newark,Delaware,19711,East,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,14.940000000000001,3,0.0,6.8724,2016,June,6
3730,CA-2015-109575,2015-09-18,2015-09-23,Standard Class,KH-16630,Connor Solis,Corporate,United States,Clinton,Maryland,20735,East,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,41.96,2,0.0,7.9724,2015,September,9
3731,CA-2015-109575,2015-09-18,2015-09-23,Standard Class,KH-16630,Hayes Montoya,Corporate,United States,Clinton,Maryland,20735,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,636.86,7,0.0,0.0,2015,September,9
3732,CA-2015-109575,2015-09-18,2015-09-23,Standard Class,KH-16630,Adena Hunter,Corporate,United States,Clinton,Maryland,20735,East,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,499.99,1,0.0,129.99740000000003,2015,September,9
3733,CA-2015-109575,2015-09-18,2015-09-23,Standard Class,KH-16630,Kerry Pearson,Corporate,United States,Clinton,Maryland,20735,East,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1259.93,7,0.0,327.58180000000004,2015,September,9
3734,CA-2015-109575,2015-09-18,2015-09-23,Standard Class,KH-16630,Madison Morton,Corporate,United States,Clinton,Maryland,20735,East,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",65.08,4,0.0,31.889199999999995,2015,September,9
3735,CA-2017-168193,2017-03-06,2017-03-11,Second Class,RM-19750,Zeph Fowler,Consumer,United States,New York City,New York,10011,East,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,26.38,1,0.0,12.134799999999998,2017,March,3
3736,CA-2017-168193,2017-03-06,2017-03-11,Second Class,RM-19750,Gemma Allen,Consumer,United States,New York City,New York,10011,East,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",71.97,3,0.0,16.553099999999993,2017,March,3
3737,CA-2016-115476,2016-03-17,2016-03-17,Same Day,VM-21835,Griffin Odonnell,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,129.98,2,0.0,62.3904,2016,March,3
3738,CA-2016-115476,2016-03-17,2016-03-17,Same Day,VM-21835,Rhoda Joyner,Consumer,United States,Newark,Delaware,19711,East,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2,0.0,15.944599999999998,2016,March,3
3739,CA-2016-133340,2016-12-09,2016-12-13,Standard Class,LH-17155,Emma Acosta,Consumer,United States,Jackson,Michigan,49201,Central,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",10.9,1,0.0,3.0520000000000005,2016,December,12
3740,CA-2016-133340,2016-12-09,2016-12-13,Standard Class,LH-17155,Frances Paul,Consumer,United States,Jackson,Michigan,49201,Central,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,59.98,2,0.0,25.1916,2016,December,12
3741,CA-2016-133340,2016-12-09,2016-12-13,Standard Class,LH-17155,Jael Barr,Consumer,United States,Jackson,Michigan,49201,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",61.929,1,0.1,23.395400000000002,2016,December,12
3742,CA-2016-137848,2016-01-15,2016-01-21,Standard Class,WB-21850,Peter Leblanc,Consumer,United States,New York City,New York,10011,East,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",16.52,4,0.0,7.5992,2016,January,1
